Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Course Manager/a_MODIFY""))",Chrome 84.0.4147.105,,,2020-07-31 16:54:49,2020-07-31 16:54:54,4.345s,PASSED
"click(findTestObject(""Course Manager/a_Schedule""))",Chrome 84.0.4147.105,,,2020-07-31 16:54:54,2020-07-31 16:54:56,2.648s,PASSED
"click(findTestObject(""Course Manager/input__generate_start_date""))",Chrome 84.0.4147.105,,,2020-07-31 16:54:56,2020-07-31 16:54:58,1.651s,PASSED
"click(findTestObject(""Course Manager/div_29""))",Chrome 84.0.4147.105,,,2020-07-31 16:54:58,2020-07-31 16:54:59,0.710s,PASSED
"click(findTestObject(""Course Manager/input__generate_end_date""))",Chrome 84.0.4147.105,,,2020-07-31 16:54:59,2020-07-31 16:54:59,0.845s,PASSED
"click(findTestObject(""Course Manager/div_1""))",Chrome 84.0.4147.105,,,2020-07-31 16:54:59,2020-07-31 16:55:00,0.660s,PASSED
"click(findTestObject(""Course Manager/button_Schedule""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:00,2020-07-31 16:55:01,0.863s,PASSED
"verifyElementVisible(findTestObject(""Course Manager/p_Updating course  Georgia TAPP Program 202_e049af""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:01,2020-07-31 16:55:03,1.934s,PASSED
"click(findTestObject(""Course Manager/a_Deadlines""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:03,2020-07-31 16:55:04,0.840s,PASSED
"if (findTestObject(""Course Manager/label_Follow-up Completion date cannot be e_fd7ed2""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:04,2020-07-31 16:55:05,0.922s,PASSED
"click(findTestObject(""Course Manager/button_Completion Date""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:05,2020-07-31 16:55:05,0.849s,PASSED
"click(findTestObject(""Course Manager/div_2""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:05,2020-07-31 16:55:06,0.710s,PASSED
"click(findTestObject(""Course Manager/a_Follow-up Questions""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:06,2020-07-31 16:55:07,1.086s,PASSED
"click(findTestObject(""Course Manager/a_Finish""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:07,2020-07-31 16:55:09,1.907s,PASSED
"verifyElementVisible(findTestObject(""Course Manager/ul_Course updated successfully""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:09,2020-07-31 16:55:15,6.162s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:15,2020-07-31 16:55:24,8.947s,PASSED
"click(findTestObject(""Course Manager/a_Tools""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:24,2020-07-31 16:55:30,5.706s,PASSED
"click(findTestObject(""Course Manager/div_Course Enrollments""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:30,2020-07-31 16:55:33,2.823s,PASSED
"click(findTestObject(""Course Manager/a_Open Roster""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:33,2020-07-31 16:55:36,2.788s,PASSED
"verifyElementVisible(findTestObject(""Course Manager/li_Roster""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:36,2020-07-31 16:55:36,0.503s,PASSED
"click(findTestObject(""Course Manager/a_Tools""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:36,2020-07-31 16:55:38,2.027s,PASSED
"click(findTestObject(""Course Manager/div_Course Manager""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:38,2020-07-31 16:55:41,2.707s,PASSED
"scrollToElement(findTestObject(""Course Manager/p_Open""), 0)",Chrome 84.0.4147.105,,,2020-07-31 16:55:41,2020-07-31 16:55:41,0.396s,PASSED
"verifyElementVisible(findTestObject(""Course Manager/p_Open""), STOP_ON_FAILURE)",Chrome 84.0.4147.105,,,2020-07-31 16:55:41,2020-07-31 16:55:42,0.402s,PASSED
,,,,,,,
Test Cases/Course Manager/TC-009-CM-Creating Course without payment,Chrome 84.0.4147.105,,,2020-07-31 16:55:42,2020-07-31 16:57:36,1m - 53.919s,PASSED
"click(findTestObject(""Course Manager/button_New""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:42,2020-07-31 16:55:45,3.125s,PASSED
"setText(findTestObject(""Course Manager/input__txtTitle""), ""Comp-101"")",Chrome 84.0.4147.105,,,2020-07-31 16:55:45,2020-07-31 16:55:46,1.100s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_Choose                              _822a55""), ""2"", true)",Chrome 84.0.4147.105,,,2020-07-31 16:55:46,2020-07-31 16:55:48,1.404s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_ChooseBlended Learning (OnlineFace-t_17004a""), ""175"", true)",Chrome 84.0.4147.105,,,2020-07-31 16:55:48,2020-07-31 16:55:50,1.796s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_Choose                              _ed4c48""), ""11"", true)",Chrome 84.0.4147.105,,,2020-07-31 16:55:50,2020-07-31 16:55:51,1.431s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:51,2020-07-31 16:55:52,1.080s,PASSED
delay(2),Chrome 84.0.4147.105,,,2020-07-31 16:55:52,2020-07-31 16:55:54,2.050s,PASSED
"test.fileUpload.uploadFile(findTestObject(""Course Manager/input_BROWSE_test""), ""C:\Users\Kim\Downloads\depositphotos_180736330-stock-illustration-logo-quality-assurance-qa-testing.jpg"")",Chrome 84.0.4147.105,,,2020-07-31 16:55:54,2020-07-31 16:55:55,0.900s,PASSED
"setText(findTestObject(""Course Manager/textarea_Course Desciption""), ""This is a test description"")",Chrome 84.0.4147.105,,,2020-07-31 16:55:55,2020-07-31 16:55:57,1.652s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 16:55:57,2020-07-31 16:55:58,1.052s,PASSED
delay(2),Chrome 84.0.4147.105,,,2020-07-31 16:55:58,2020-07-31 16:56:00,2.006s,PASSED
"click(findTestObject(""Course Manager/a_ Add Instructor""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:00,2020-07-31 16:56:03,3.142s,PASSED
"setText(findTestObject(""Course Manager/input__txtInstructor""), ""Lauro E"")",Chrome 84.0.4147.105,,,2020-07-31 16:56:03,2020-07-31 16:56:04,1.213s,PASSED
"click(findTestObject(""Course Manager/a_Lauro Eguia""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:04,2020-07-31 16:56:06,1.645s,PASSED
delay(3),Chrome 84.0.4147.105,,,2020-07-31 16:56:06,2020-07-31 16:56:09,3.005s,PASSED
"click(findTestObject(""Course Manager/button_Submit""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:09,2020-07-31 16:56:09,0.570s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:09,2020-07-31 16:56:12,2.385s,PASSED
"click(findTestObject(""Course Manager/select_Training Center""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:12,2020-07-31 16:56:13,1.229s,PASSED
"click(findTestObject(""Course Manager/Train_center_Value""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:13,2020-07-31 16:56:13,0.492s,PASSED
"click(findTestObject(""Course Manager/select_Room""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:13,2020-07-31 16:56:29,16.023s,PASSED
"click(findTestObject(""Course Manager/Room_Value""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:29,2020-07-31 16:56:30,0.570s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:30,2020-07-31 16:56:31,0.901s,PASSED
"click(findTestObject(""Course Manager/a_ Add Focus Area""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:31,2020-07-31 16:56:33,1.664s,PASSED
"click(findTestObject(""Course Manager/option_Certification""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:33,2020-07-31 16:56:33,0.590s,PASSED
"click(findTestObject(""Course Manager/button_Submit_FocusArea""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:33,2020-07-31 16:56:34,0.398s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:34,2020-07-31 16:56:35,1.814s,PASSED
"click(findTestObject(""Course Manager/select_TextBookProvided""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:35,2020-07-31 16:56:37,1.164s,PASSED
"click(findTestObject(""Course Manager/option_Yes""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:37,2020-07-31 16:56:37,0.453s,PASSED
"setText(findTestObject(""Course Manager/input_SD_custFiled_30""), ""1234512345"")",Chrome 84.0.4147.105,,,2020-07-31 16:56:37,2020-07-31 16:56:38,1.155s,PASSED
"click(findTestObject(""Course Manager/input_Migrated Course_custFiled_31""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:38,2020-07-31 16:56:39,0.370s,PASSED
"setText(findTestObject(""Course Manager/textarea_Learning Outcomes_custFiled_29""), ""This is a test from automation"")",Chrome 84.0.4147.105,,,2020-07-31 16:56:39,2020-07-31 16:56:40,1.235s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:40,2020-07-31 16:56:41,0.813s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:41,2020-07-31 16:56:42,1.763s,PASSED
"scrollToElement(findTestObject(""Course Manager/input_Seats Expire On_DTRsvSeat""), 0)",Chrome 84.0.4147.105,,,2020-07-31 16:56:42,2020-07-31 16:56:44,1.178s,PASSED
"click(findTestObject(""Course Manager/input_Seats Expire On_DTRsvSeat""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:44,2020-07-31 16:56:44,0.806s,PASSED
"click(findTestObject(""Course Manager/button_December_xdsoft_next (Limits)""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:44,2020-07-31 16:56:45,0.786s,PASSED
"click(findTestObject(""Course Manager/div_31 (Expiry Date)""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:45,2020-07-31 16:56:46,0.728s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:46,2020-07-31 16:56:47,1.182s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:47,2020-07-31 16:56:49,1.619s,PASSED
"click(findTestObject(""Course Manager/input__generate_start_date""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:49,2020-07-31 16:56:50,1.422s,PASSED
"click(findTestObject(""Course Manager/button_December_xdsoft_next""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:50,2020-07-31 16:56:51,0.742s,PASSED
"click(findTestObject(""Course Manager/div_1 (Sched Start Date)""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:51,2020-07-31 16:56:52,0.776s,PASSED
"click(findTestObject(""Course Manager/input__generate_end_date""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:52,2020-07-31 16:56:52,0.771s,PASSED
"click(findTestObject(""Course Manager/button_December_xdsoft_next (End Date)""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:52,2020-07-31 16:56:53,0.690s,PASSED
"click(findTestObject(""Course Manager/div_31 (Sched End Date)""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:53,2020-07-31 16:56:54,0.724s,PASSED
"click(findTestObject(""Course Manager/button_Schedule""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:54,2020-07-31 16:56:55,0.844s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:55,2020-07-31 16:56:57,2.670s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:57,2020-07-31 16:56:59,1.866s,PASSED
"click(findTestObject(""Course Manager/a_ Add Restriction""))",Chrome 84.0.4147.105,,,2020-07-31 16:56:59,2020-07-31 16:57:01,1.382s,PASSED
"setText(findTestObject(""Course Manager/input__txtClassEnrollGroupName""), ""TEST"")",Chrome 84.0.4147.105,,,2020-07-31 16:57:01,2020-07-31 16:57:02,1.243s,PASSED
"click(findTestObject(""Course Manager/option_a_GG test""), STOP_ON_FAILURE)",Chrome 84.0.4147.105,,,2020-07-31 16:57:02,2020-07-31 16:57:03,1.345s,PASSED
"setText(findTestObject(""Course Manager/input__ClassEnrollGroupLimit""), ""10"")",Chrome 84.0.4147.105,,,2020-07-31 16:57:03,2020-07-31 16:57:04,1.076s,PASSED
"click(findTestObject(""Course Manager/input_Remove Limit After_dtExpiryDate""), STOP_ON_FAILURE)",Chrome 84.0.4147.105,,,2020-07-31 16:57:04,2020-07-31 16:57:05,0.501s,PASSED
"click(findTestObject(""Course Manager/div_30""), STOP_ON_FAILURE)",Chrome 84.0.4147.105,,,2020-07-31 16:57:05,2020-07-31 16:57:05,0.788s,PASSED
"click(findTestObject(""Course Manager/button_Submit (Restriction)""), STOP_ON_FAILURE)",Chrome 84.0.4147.105,,,2020-07-31 16:57:05,2020-07-31 16:57:06,0.868s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:06,2020-07-31 16:57:08,1.802s,PASSED
"click(findTestObject(""Course Manager/a_ Target Audience""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:08,2020-07-31 16:57:09,1.281s,PASSED
"click(findTestObject(""Course Manager/option_Paraprofessionals""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:09,2020-07-31 16:57:10,0.601s,PASSED
"click(findTestObject(""Course Manager/button_Submit (Target Audience)""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:10,2020-07-31 16:57:10,0.395s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:10,2020-07-31 16:57:12,1.720s,PASSED
"click(findTestObject(""Course Manager/a_ Rubric""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:12,2020-07-31 16:57:13,1.187s,PASSED
"click(findTestObject(""Course Manager/select_Rubric""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:13,2020-07-31 16:57:14,0.746s,PASSED
"click(findTestObject(""Course Manager/option_Admin""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:14,2020-07-31 16:57:15,0.471s,PASSED
"click(findTestObject(""Course Manager/select_Domain""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:15,2020-07-31 16:57:16,1.547s,PASSED
"click(findTestObject(""Course Manager/option_Planning""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:16,2020-07-31 16:57:17,0.426s,PASSED
"click(findTestObject(""Course Manager/option_sample""), STOP_ON_FAILURE)",Chrome 84.0.4147.105,,,2020-07-31 16:57:17,2020-07-31 16:57:18,1.134s,PASSED
"click(findTestObject(""Course Manager/button_Submit (Rubric)""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:18,2020-07-31 16:57:18,0.555s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:18,2020-07-31 16:57:21,2.474s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:21,2020-07-31 16:57:23,2.218s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:23,2020-07-31 16:57:24,1.481s,PASSED
"click(findTestObject(""Course Manager/a_Finish""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:24,2020-07-31 16:57:26,1.342s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:26,2020-07-31 16:57:36,9.816s,PASSED
,,,,,,,
Test Cases/Course Manager/TC-010-CM-Creating Course without the ADA message,Chrome 84.0.4147.105,,,2020-07-31 16:57:36,2020-07-31 16:59:33,1m - 57.599s,PASSED
"click(findTestObject(""Course Manager/button_New""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:36,2020-07-31 16:57:39,2.818s,PASSED
"click(findTestObject(""Course Manager/select_Category""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:39,2020-07-31 16:57:39,0.672s,PASSED
"verifyElementVisible(findTestObject(""Course Manager/option_Learning Plan""))",Chrome 84.0.4147.105,,,2020-07-31 16:57:39,2020-07-31 16:57:40,0.400s,PASSED
