Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Course Manager/a_DUPLICATE""))",Chrome 84.0.4147.105,,,2020-08-04 10:54:39,2020-08-04 10:54:44,4.311s,PASSED
"selectOptionByValue(findTestObject(""Course Manager/select_Choose                              _822a55""), ""2"", true)",Chrome 84.0.4147.105,,,2020-08-04 10:54:44,2020-08-04 10:54:47,3.666s,PASSED
"click(findTestObject(""Course Manager/a_Follow-up Questions""))",Chrome 84.0.4147.105,,,2020-08-04 10:54:47,2020-08-04 10:54:49,1.394s,PASSED
"click(findTestObject(""Course Manager/a_Finish""))",Chrome 84.0.4147.105,,,2020-08-04 10:54:49,2020-08-04 10:54:50,1.474s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.105,,,2020-08-04 10:54:50,2020-08-04 10:54:57,7.285s,PASSED
"scrollToElement(findTestObject(""Course Manager/button_DETAILS""), 0)",Chrome 84.0.4147.105,,,2020-08-04 10:54:57,2020-08-04 10:54:58,0.359s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-04 10:54:58,2020-08-04 10:54:58,0.400s,PASSED
"click(findTestObject(""Course Manager/a_ENROLLMENT""))",Chrome 84.0.4147.105,,,2020-08-04 10:54:58,2020-08-04 10:55:04,5.540s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:04,2020-08-04 10:55:06,2.007s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:06,2020-08-04 10:55:06,0.410s,PASSED
"click(findTestObject(""Course Manager/a_CANCEL""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:06,2020-08-04 10:55:07,0.361s,PASSED
acceptAlert(),Chrome 84.0.4147.105,,,2020-08-04 10:55:07,2020-08-04 10:55:07,0.015s,PASSED
"setText(findTestObject(""Course Manager/textarea_Reason For Cancel_reason_cancel""), ""This is a test"")",Chrome 84.0.4147.105,,,2020-08-04 10:55:07,2020-08-04 10:55:08,1.536s,PASSED
"click(findTestObject(""Course Manager/button_Submit_Cancel""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:08,2020-08-04 10:55:09,0.412s,PASSED
"scrollToElement(findTestObject(""Object Repository/Course Manager/p_Cancelled""), 0)",Chrome 84.0.4147.105,,,2020-08-04 10:55:09,2020-08-04 10:55:09,0.735s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Course Manager/p_Cancelled""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:09,2020-08-04 10:55:11,1.558s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:11,2020-08-04 10:55:11,0.418s,PASSED
"click(findTestObject(""Course Manager/a_DELETE""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:11,2020-08-04 10:55:12,0.404s,PASSED
acceptAlert(),Chrome 84.0.4147.105,,,2020-08-04 10:55:12,2020-08-04 10:55:12,0.017s,PASSED
,,,,,,,
Test Cases/Course Manager/TC-008-CM-Re Opening Ended course,Chrome 84.0.4147.105,,,2020-08-04 10:55:12,2020-08-04 10:55:14,2.068s,FAILED
"scrollToElement(findTestObject(""Course Manager/button_DETAILS""), 0)",Chrome 84.0.4147.105,,,2020-08-04 10:55:12,2020-08-04 10:55:12,0.404s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:12,2020-08-04 10:55:14,1.225s,FAILED
,,,,,,,
Test Cases/Course Manager/TC-009-CM-Creating Course without payment,Chrome 84.0.4147.105,,,2020-08-04 10:55:14,2020-08-04 10:56:01,47.638s,FAILED
"click(findTestObject(""Course Manager/button_New""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:14,2020-08-04 10:55:17,2.652s,PASSED
"setText(findTestObject(""Course Manager/input__txtTitle""), ""Comp-101"")",Chrome 84.0.4147.105,,,2020-08-04 10:55:17,2020-08-04 10:55:18,0.914s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_Choose                              _822a55""), ""2"", true)",Chrome 84.0.4147.105,,,2020-08-04 10:55:18,2020-08-04 10:55:19,1.124s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_ChooseBlended Learning (OnlineFace-t_17004a""), ""175"", true)",Chrome 84.0.4147.105,,,2020-08-04 10:55:19,2020-08-04 10:55:22,2.600s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_Choose                              _ed4c48""), ""11"", true)",Chrome 84.0.4147.105,,,2020-08-04 10:55:22,2020-08-04 10:55:23,1.199s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:23,2020-08-04 10:55:23,0.712s,PASSED
delay(2),Chrome 84.0.4147.105,,,2020-08-04 10:55:23,2020-08-04 10:55:25,2.046s,PASSED
"test.fileUpload.uploadFile(findTestObject(""Course Manager/input_BROWSE_test""), ""C:\Users\Kim\Downloads\depositphotos_180736330-stock-illustration-logo-quality-assurance-qa-testing.jpg"")",Chrome 84.0.4147.105,,,2020-08-04 10:55:25,2020-08-04 10:55:26,0.825s,PASSED
"setText(findTestObject(""Course Manager/textarea_Course Desciption""), ""This is a test description"")",Chrome 84.0.4147.105,,,2020-08-04 10:55:26,2020-08-04 10:55:28,1.571s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:28,2020-08-04 10:55:29,0.776s,PASSED
delay(2),Chrome 84.0.4147.105,,,2020-08-04 10:55:29,2020-08-04 10:55:31,2.003s,PASSED
"click(findTestObject(""Course Manager/a_ Add Instructor""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:31,2020-08-04 10:55:36,5.850s,PASSED
"setText(findTestObject(""Course Manager/input__txtInstructor""), ""Lauro E"")",Chrome 84.0.4147.105,,,2020-08-04 10:55:36,2020-08-04 10:55:37,0.857s,PASSED
"click(findTestObject(""Course Manager/a_Lauro Eguia""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:37,2020-08-04 10:55:39,1.647s,PASSED
delay(3),Chrome 84.0.4147.105,,,2020-08-04 10:55:39,2020-08-04 10:55:42,3.004s,PASSED
"click(findTestObject(""Course Manager/button_Submit""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:42,2020-08-04 10:55:42,0.385s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:42,2020-08-04 10:55:44,1.686s,PASSED
"click(findTestObject(""Course Manager/select_Training Center""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:44,2020-08-04 10:55:45,1.334s,PASSED
"click(findTestObject(""Course Manager/Train_center_Value""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:45,2020-08-04 10:55:46,0.539s,PASSED
"click(findTestObject(""Course Manager/select_Room""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:46,2020-08-04 10:55:47,1.152s,PASSED
"click(findTestObject(""Course Manager/Room_Value""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:47,2020-08-04 10:55:48,0.417s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:48,2020-08-04 10:55:48,0.603s,PASSED
"click(findTestObject(""Course Manager/a_ Add Focus Area""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:48,2020-08-04 10:55:49,1.379s,PASSED
"click(findTestObject(""Course Manager/option_Certification""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:49,2020-08-04 10:55:50,0.573s,PASSED
"click(findTestObject(""Course Manager/button_Submit_FocusArea""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:50,2020-08-04 10:55:50,0.375s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:50,2020-08-04 10:55:52,1.764s,PASSED
"click(findTestObject(""Course Manager/select_TextBookProvided""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:52,2020-08-04 10:55:53,1.154s,PASSED
"click(findTestObject(""Course Manager/option_Yes""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:53,2020-08-04 10:55:54,0.354s,PASSED
"setText(findTestObject(""Course Manager/input_SD_custFiled_30""), ""1234512345"")",Chrome 84.0.4147.105,,,2020-08-04 10:55:54,2020-08-04 10:55:54,0.683s,PASSED
"click(findTestObject(""Course Manager/input_Migrated Course_custFiled_31""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:54,2020-08-04 10:55:55,0.453s,PASSED
"setText(findTestObject(""Course Manager/textarea_Learning Outcomes_custFiled_29""), ""This is a test from automation"")",Chrome 84.0.4147.105,,,2020-08-04 10:55:55,2020-08-04 10:55:56,1.008s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:56,2020-08-04 10:55:56,0.599s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:56,2020-08-04 10:55:58,1.580s,PASSED
"scrollToElement(findTestObject(""Course Manager/input_Seats Expire On_DTRsvSeat""), 0)",Chrome 84.0.4147.105,,,2020-08-04 10:55:58,2020-08-04 10:55:59,1.240s,PASSED
"click(findTestObject(""Course Manager/input_Seats Expire On_DTRsvSeat""))",Chrome 84.0.4147.105,,,2020-08-04 10:55:59,2020-08-04 10:56:00,0.613s,PASSED
"click(findTestObject(""Course Manager/button_December_xdsoft_next (Limits)""))",Chrome 84.0.4147.105,,,2020-08-04 10:56:00,2020-08-04 10:56:00,0.561s,PASSED
"click(findTestObject(""Course Manager/div_31 (Expiry Date)""))",Chrome 84.0.4147.105,,,2020-08-04 10:56:00,2020-08-04 10:56:01,0.876s,FAILED
,,,,,,,
Test Cases/Course Manager/TC-010-CM-Creating Course without the ADA message,Chrome 84.0.4147.105,,,2020-08-04 10:56:01,2020-08-04 10:56:49,47.292s,FAILED
"click(findTestObject(""Course Manager/button_New""))",Chrome 84.0.4147.105,,,2020-08-04 10:56:02,2020-08-04 10:56:49,46.662s,FAILED
,,,,,,,
Test Cases/Course Manager/TC-011-CM-Creating Course with Payment,Chrome 84.0.4147.105,,,2020-08-04 10:56:49,2020-08-04 10:57:35,46.638s,FAILED
"click(findTestObject(""Course Manager/button_New""))",Chrome 84.0.4147.105,,,2020-08-04 10:56:49,2020-08-04 10:57:35,46.304s,FAILED
