Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Course Manager/button_Submit_FocusArea""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:17,2020-08-11 17:02:17,0.396s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:17,2020-08-11 17:02:19,1.533s,PASSED
"click(findTestObject(""Course Manager/select_TextBookProvided""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:19,2020-08-11 17:02:20,1.168s,PASSED
"click(findTestObject(""Course Manager/option_Yes""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:20,2020-08-11 17:02:20,0.378s,PASSED
"setText(findTestObject(""Course Manager/input_SD_custFiled_30""), ""1234512345"")",Chrome 84.0.4147.125,,,2020-08-11 17:02:20,2020-08-11 17:02:21,0.746s,PASSED
"click(findTestObject(""Course Manager/input_Migrated Course_custFiled_31""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:21,2020-08-11 17:02:21,0.511s,PASSED
"setText(findTestObject(""Course Manager/textarea_Learning Outcomes_custFiled_29""), ""This is a test from automation"")",Chrome 84.0.4147.125,,,2020-08-11 17:02:21,2020-08-11 17:02:22,1.027s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:22,2020-08-11 17:02:23,0.593s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:23,2020-08-11 17:02:24,1.334s,PASSED
"scrollToElement(findTestObject(""Course Manager/input_Seats Expire On_DTRsvSeat""), 0)",Chrome 84.0.4147.125,,,2020-08-11 17:02:24,2020-08-11 17:02:26,2.136s,PASSED
"click(findTestObject(""Course Manager/input_Seats Expire On_DTRsvSeat""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:26,2020-08-11 17:02:27,0.641s,PASSED
"click(findTestObject(""Course Manager/div_31 (Expiry Date)""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:27,2020-08-11 17:02:28,0.625s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:28,2020-08-11 17:02:29,0.844s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:29,2020-08-11 17:02:30,1.263s,PASSED
"click(findTestObject(""Course Manager/input__generate_start_date""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:30,2020-08-11 17:02:31,1.270s,PASSED
"click(findTestObject(""Course Manager/button_December_xdsoft_next""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:31,2020-08-11 17:02:32,0.696s,PASSED
"click(findTestObject(""Course Manager/div_1 (Sched Start Date)""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:32,2020-08-11 17:02:32,0.666s,PASSED
"click(findTestObject(""Course Manager/input__generate_end_date""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:32,2020-08-11 17:02:33,0.640s,PASSED
"click(findTestObject(""Course Manager/button_December_xdsoft_next (End Date)""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:33,2020-08-11 17:02:34,0.667s,PASSED
"click(findTestObject(""Course Manager/div_31 (Sched End Date)""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:34,2020-08-11 17:02:34,0.608s,PASSED
"click(findTestObject(""Course Manager/button_Schedule""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:34,2020-08-11 17:02:35,0.635s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:35,2020-08-11 17:02:37,2.035s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:37,2020-08-11 17:02:39,1.676s,PASSED
"click(findTestObject(""Course Manager/a_ Add Restriction""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:39,2020-08-11 17:02:40,1.160s,PASSED
"setText(findTestObject(""Course Manager/input__txtClassEnrollGroupName""), ""TEST"")",Chrome 84.0.4147.125,,,2020-08-11 17:02:40,2020-08-11 17:02:41,1.024s,PASSED
"click(findTestObject(""Course Manager/option_a_GG test""), STOP_ON_FAILURE)",Chrome 84.0.4147.125,,,2020-08-11 17:02:41,2020-08-11 17:02:42,1.360s,PASSED
"setText(findTestObject(""Course Manager/input__ClassEnrollGroupLimit""), ""10"")",Chrome 84.0.4147.125,,,2020-08-11 17:02:42,2020-08-11 17:02:43,0.928s,PASSED
"click(findTestObject(""Course Manager/input_Remove Limit After_dtExpiryDate""), STOP_ON_FAILURE)",Chrome 84.0.4147.125,,,2020-08-11 17:02:43,2020-08-11 17:02:44,0.459s,PASSED
"click(findTestObject(""Course Manager/div_30""), STOP_ON_FAILURE)",Chrome 84.0.4147.125,,,2020-08-11 17:02:44,2020-08-11 17:02:44,0.736s,PASSED
"click(findTestObject(""Course Manager/button_Submit (Restriction)""), STOP_ON_FAILURE)",Chrome 84.0.4147.125,,,2020-08-11 17:02:44,2020-08-11 17:02:45,0.607s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:45,2020-08-11 17:02:46,1.445s,PASSED
"click(findTestObject(""Course Manager/a_ Target Audience""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:46,2020-08-11 17:02:48,1.189s,PASSED
"click(findTestObject(""Course Manager/option_Paraprofessionals""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:48,2020-08-11 17:02:48,0.530s,PASSED
"click(findTestObject(""Course Manager/button_Submit (Target Audience)""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:48,2020-08-11 17:02:49,0.404s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:49,2020-08-11 17:02:50,1.436s,PASSED
"click(findTestObject(""Course Manager/a_ Rubric""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:50,2020-08-11 17:02:51,1.124s,PASSED
"click(findTestObject(""Course Manager/select_Rubric""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:51,2020-08-11 17:02:52,0.593s,PASSED
"click(findTestObject(""Course Manager/option_Admin""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:52,2020-08-11 17:02:52,0.371s,PASSED
"click(findTestObject(""Course Manager/select_Domain""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:52,2020-08-11 17:02:53,1.420s,PASSED
"click(findTestObject(""Course Manager/option_Planning""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:53,2020-08-11 17:02:54,0.509s,PASSED
"click(findTestObject(""Course Manager/option_sample""), STOP_ON_FAILURE)",Chrome 84.0.4147.125,,,2020-08-11 17:02:54,2020-08-11 17:02:55,1.056s,PASSED
"click(findTestObject(""Course Manager/button_Submit (Rubric)""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:55,2020-08-11 17:02:56,0.503s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:56,2020-08-11 17:02:58,2.402s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.125,,,2020-08-11 17:02:58,2020-08-11 17:03:00,2.009s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.125,,,2020-08-11 17:03:00,2020-08-11 17:03:01,1.316s,PASSED
"click(findTestObject(""Course Manager/a_Finish""))",Chrome 84.0.4147.125,,,2020-08-11 17:03:01,2020-08-11 17:03:02,1.141s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.125,,,2020-08-11 17:03:02,2020-08-11 17:03:11,8.976s,PASSED
,,,,,,,
Test Cases/Course Manager/TC-010-CM-Creating Course without the ADA message,Chrome 84.0.4147.125,,,2020-08-11 17:03:11,2020-08-11 17:04:53,1m - 41.115s,PASSED
"click(findTestObject(""Course Manager/button_New""))",Chrome 84.0.4147.125,,,2020-08-11 17:03:12,2020-08-11 17:03:14,2.785s,PASSED
"click(findTestObject(""Course Manager/select_Category""))",Chrome 84.0.4147.125,,,2020-08-11 17:03:14,2020-08-11 17:03:15,0.498s,PASSED
