Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Course Manager/a_Finish""))",Chrome 84.0.4147.105,,,2020-08-05 14:31:59,2020-08-05 14:32:01,1.703s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:01,2020-08-05 14:32:10,9.195s,PASSED
"scrollToElement(findTestObject(""Course Manager/button_DETAILS""), 0)",Chrome 84.0.4147.105,,,2020-08-05 14:32:10,2020-08-05 14:32:10,0.361s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:10,2020-08-05 14:32:11,0.431s,PASSED
"click(findTestObject(""Course Manager/a_DENY""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:11,2020-08-05 14:32:11,0.343s,PASSED
acceptAlert(),Chrome 84.0.4147.105,,,2020-08-05 14:32:11,2020-08-05 14:32:11,0.030s,PASSED
"setText(findTestObject(""Course Manager/textarea_Reason For Decline_reason""), ""This is a Test"")",Chrome 84.0.4147.105,,,2020-08-05 14:32:11,2020-08-05 14:32:12,1.014s,PASSED
"click(findTestObject(""Course Manager/button_Submit (Deny)""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:12,2020-08-05 14:32:12,0.367s,PASSED
"scrollToElement(findTestObject(""Course Manager/p_Declined""), 0)",Chrome 84.0.4147.105,,,2020-08-05 14:32:12,2020-08-05 14:32:14,1.332s,PASSED
"verifyElementVisible(findTestObject(""Course Manager/p_Declined""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:14,2020-08-05 14:32:15,1.802s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:15,2020-08-05 14:32:16,0.357s,PASSED
"click(findTestObject(""Course Manager/a_APPROVE""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:16,2020-08-05 14:32:16,0.409s,PASSED
acceptAlert(),Chrome 84.0.4147.105,,,2020-08-05 14:32:16,2020-08-05 14:32:16,0.013s,PASSED
"scrollToElement(findTestObject(""Course Manager/a_Tools""), 0)",Chrome 84.0.4147.105,,,2020-08-05 14:32:16,2020-08-05 14:32:18,1.294s,PASSED
"click(findTestObject(""Course Manager/a_Tools""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:18,2020-08-05 14:32:21,3.978s,PASSED
"click(findTestObject(""Course Manager/div_Course Manager""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:21,2020-08-05 14:32:24,2.579s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:24,2020-08-05 14:32:24,0.350s,PASSED
"click(findTestObject(""Course Manager/a_DUPLICATE""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:24,2020-08-05 14:32:29,4.241s,PASSED
"selectOptionByValue(findTestObject(""Course Manager/select_Choose                              _822a55""), ""2"", true)",Chrome 84.0.4147.105,,,2020-08-05 14:32:29,2020-08-05 14:32:32,3.403s,PASSED
"click(findTestObject(""Course Manager/a_Follow-up Questions""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:32,2020-08-05 14:32:34,1.619s,PASSED
"click(findTestObject(""Course Manager/a_Finish""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:34,2020-08-05 14:32:35,1.672s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:35,2020-08-05 14:32:44,8.896s,PASSED
"scrollToElement(findTestObject(""Course Manager/button_DETAILS""), 0)",Chrome 84.0.4147.105,,,2020-08-05 14:32:44,2020-08-05 14:32:45,0.342s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:45,2020-08-05 14:32:45,0.405s,PASSED
"click(findTestObject(""Course Manager/a_ENROLLMENT""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:45,2020-08-05 14:32:50,5.489s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:50,2020-08-05 14:32:53,2.570s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:53,2020-08-05 14:32:53,0.402s,PASSED
"click(findTestObject(""Course Manager/a_CANCEL""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:53,2020-08-05 14:32:54,0.336s,PASSED
acceptAlert(),Chrome 84.0.4147.105,,,2020-08-05 14:32:54,2020-08-05 14:32:54,0.017s,PASSED
"setText(findTestObject(""Course Manager/textarea_Reason For Cancel_reason_cancel""), ""This is a test"")",Chrome 84.0.4147.105,,,2020-08-05 14:32:54,2020-08-05 14:32:56,1.785s,PASSED
"click(findTestObject(""Course Manager/button_Submit_Cancel""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:56,2020-08-05 14:32:56,0.417s,PASSED
"scrollToElement(findTestObject(""Object Repository/Course Manager/p_Cancelled""), 0)",Chrome 84.0.4147.105,,,2020-08-05 14:32:56,2020-08-05 14:32:57,0.973s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Course Manager/p_Cancelled""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:57,2020-08-05 14:32:59,1.734s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:59,2020-08-05 14:32:59,0.416s,PASSED
"click(findTestObject(""Course Manager/a_DELETE""))",Chrome 84.0.4147.105,,,2020-08-05 14:32:59,2020-08-05 14:33:00,0.403s,PASSED
acceptAlert(),Chrome 84.0.4147.105,,,2020-08-05 14:33:00,2020-08-05 14:33:00,0.013s,PASSED
,,,,,,,
Test Cases/Course Manager/TC-008-CM-Re Opening Ended course,Chrome 84.0.4147.105,,,2020-08-05 14:33:00,2020-08-05 14:33:02,2.829s,FAILED
"scrollToElement(findTestObject(""Course Manager/button_DETAILS""), 0)",Chrome 84.0.4147.105,,,2020-08-05 14:33:00,2020-08-05 14:33:01,0.715s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:01,2020-08-05 14:33:02,1.675s,FAILED
,,,,,,,
Test Cases/Course Manager/TC-009-CM-Creating Course without payment,Chrome 84.0.4147.105,,,2020-08-05 14:33:02,2020-08-05 14:33:47,44.335s,FAILED
"click(findTestObject(""Course Manager/button_New""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:03,2020-08-05 14:33:06,3.345s,PASSED
"setText(findTestObject(""Course Manager/input__txtTitle""), ""Comp-101"")",Chrome 84.0.4147.105,,,2020-08-05 14:33:06,2020-08-05 14:33:07,0.898s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_Choose                              _822a55""), ""2"", true)",Chrome 84.0.4147.105,,,2020-08-05 14:33:07,2020-08-05 14:33:08,1.135s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_ChooseBlended Learning (OnlineFace-t_17004a""), ""175"", true)",Chrome 84.0.4147.105,,,2020-08-05 14:33:08,2020-08-05 14:33:10,1.895s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_Choose                              _ed4c48""), ""11"", true)",Chrome 84.0.4147.105,,,2020-08-05 14:33:10,2020-08-05 14:33:12,1.542s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:12,2020-08-05 14:33:13,0.756s,PASSED
delay(2),Chrome 84.0.4147.105,,,2020-08-05 14:33:13,2020-08-05 14:33:15,2.028s,PASSED
"test.fileUpload.uploadFile(findTestObject(""Course Manager/input_BROWSE_test""), ""C:\Users\Kim\Downloads\depositphotos_180736330-stock-illustration-logo-quality-assurance-qa-testing.jpg"")",Chrome 84.0.4147.105,,,2020-08-05 14:33:15,2020-08-05 14:33:15,0.673s,PASSED
"setText(findTestObject(""Course Manager/textarea_Course Desciption""), ""This is a test description"")",Chrome 84.0.4147.105,,,2020-08-05 14:33:15,2020-08-05 14:33:17,1.576s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:17,2020-08-05 14:33:18,0.817s,PASSED
delay(2),Chrome 84.0.4147.105,,,2020-08-05 14:33:18,2020-08-05 14:33:20,2.002s,PASSED
"click(findTestObject(""Course Manager/a_ Add Instructor""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:20,2020-08-05 14:33:20,0.382s,PASSED
"setText(findTestObject(""Course Manager/input__txtInstructor""), ""Lauro E"")",Chrome 84.0.4147.105,,,2020-08-05 14:33:20,2020-08-05 14:33:21,0.892s,PASSED
"click(findTestObject(""Course Manager/a_Lauro Eguia""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:21,2020-08-05 14:33:23,2.029s,PASSED
delay(3),Chrome 84.0.4147.105,,,2020-08-05 14:33:23,2020-08-05 14:33:26,3.002s,PASSED
"click(findTestObject(""Course Manager/button_Submit""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:26,2020-08-05 14:33:26,0.357s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:26,2020-08-05 14:33:28,1.800s,PASSED
"click(findTestObject(""Course Manager/select_Training Center""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:28,2020-08-05 14:33:29,1.360s,PASSED
"click(findTestObject(""Course Manager/Train_center_Value""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:29,2020-08-05 14:33:30,0.412s,PASSED
"click(findTestObject(""Course Manager/select_Room""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:30,2020-08-05 14:33:31,1.366s,PASSED
"click(findTestObject(""Course Manager/Room_Value""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:31,2020-08-05 14:33:32,0.497s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:32,2020-08-05 14:33:33,0.813s,PASSED
"click(findTestObject(""Course Manager/a_ Add Focus Area""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:33,2020-08-05 14:33:34,1.435s,PASSED
"click(findTestObject(""Course Manager/option_Certification""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:34,2020-08-05 14:33:34,0.498s,PASSED
"click(findTestObject(""Course Manager/button_Submit_FocusArea""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:34,2020-08-05 14:33:35,0.489s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:35,2020-08-05 14:33:37,1.754s,PASSED
"click(findTestObject(""Course Manager/select_TextBookProvided""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:37,2020-08-05 14:33:38,1.382s,PASSED
"click(findTestObject(""Course Manager/option_Yes""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:38,2020-08-05 14:33:38,0.324s,PASSED
"setText(findTestObject(""Course Manager/input_SD_custFiled_30""), ""1234512345"")",Chrome 84.0.4147.105,,,2020-08-05 14:33:38,2020-08-05 14:33:39,0.752s,PASSED
"click(findTestObject(""Course Manager/input_Migrated Course_custFiled_31""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:39,2020-08-05 14:33:40,0.523s,PASSED
"setText(findTestObject(""Course Manager/textarea_Learning Outcomes_custFiled_29""), ""This is a test from automation"")",Chrome 84.0.4147.105,,,2020-08-05 14:33:40,2020-08-05 14:33:41,0.969s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:41,2020-08-05 14:33:41,0.601s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:41,2020-08-05 14:33:43,1.568s,PASSED
"scrollToElement(findTestObject(""Course Manager/input_Seats Expire On_DTRsvSeat""), 0)",Chrome 84.0.4147.105,,,2020-08-05 14:33:43,2020-08-05 14:33:44,1.676s,PASSED
"click(findTestObject(""Course Manager/input_Seats Expire On_DTRsvSeat""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:44,2020-08-05 14:33:45,0.626s,PASSED
"click(findTestObject(""Course Manager/button_December_xdsoft_next (Limits)""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:45,2020-08-05 14:33:46,0.648s,PASSED
"click(findTestObject(""Course Manager/div_31 (Expiry Date)""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:46,2020-08-05 14:33:47,0.967s,FAILED
,,,,,,,
Test Cases/Course Manager/TC-010-CM-Creating Course without the ADA message,Chrome 84.0.4147.105,,,2020-08-05 14:33:47,2020-08-05 14:34:34,47.095s,FAILED
"click(findTestObject(""Course Manager/button_New""))",Chrome 84.0.4147.105,,,2020-08-05 14:33:47,2020-08-05 14:34:34,46.799s,FAILED
,,,,,,,
Test Cases/Course Manager/TC-011-CM-Creating Course with Payment,Chrome 84.0.4147.105,,,2020-08-05 14:34:34,2020-08-05 14:35:20,46.623s,FAILED
"click(findTestObject(""Course Manager/button_New""))",Chrome 84.0.4147.105,,,2020-08-05 14:34:34,2020-08-05 14:35:20,46.314s,FAILED
