Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Course Manager/TC-007-CM-Details Button,Chrome 84.0.4147.105,,,2020-08-05 09:09:25,2020-08-05 09:10:30,1m - 5.161s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:25,2020-08-05 09:09:26,0.596s,PASSED
"click(findTestObject(""Course Manager/a_MODIFY""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:26,2020-08-05 09:09:29,2.954s,PASSED
"click(findTestObject(""Course Manager/a_Deadlines""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:29,2020-08-05 09:09:32,2.689s,PASSED
"click(findTestObject(""Course Manager/input_Evaluation Completion""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:32,2020-08-05 09:09:33,1.580s,PASSED
"click(findTestObject(""Course Manager/div_31 (August)""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:33,2020-08-05 09:09:34,0.772s,PASSED
"click(findTestObject(""Course Manager/a_Follow-up Questions""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:34,2020-08-05 09:09:35,1.356s,PASSED
"click(findTestObject(""Course Manager/a_Finish""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:35,2020-08-05 09:09:37,1.883s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:37,2020-08-05 09:09:44,6.589s,PASSED
"scrollToElement(findTestObject(""Course Manager/button_DETAILS""), 0)",Chrome 84.0.4147.105,,,2020-08-05 09:09:44,2020-08-05 09:09:44,0.430s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:44,2020-08-05 09:09:45,0.502s,PASSED
"click(findTestObject(""Course Manager/a_DENY""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:45,2020-08-05 09:09:45,0.541s,PASSED
acceptAlert(),Chrome 84.0.4147.105,,,2020-08-05 09:09:45,2020-08-05 09:09:45,0.086s,PASSED
"setText(findTestObject(""Course Manager/textarea_Reason For Decline_reason""), ""This is a Test"")",Chrome 84.0.4147.105,,,2020-08-05 09:09:45,2020-08-05 09:09:46,1.153s,PASSED
"click(findTestObject(""Course Manager/button_Submit (Deny)""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:46,2020-08-05 09:09:47,0.542s,PASSED
"scrollToElement(findTestObject(""Course Manager/p_Declined""), 0)",Chrome 84.0.4147.105,,,2020-08-05 09:09:47,2020-08-05 09:09:50,2.658s,PASSED
"verifyElementVisible(findTestObject(""Course Manager/p_Declined""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:50,2020-08-05 09:09:51,1.600s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:51,2020-08-05 09:09:52,0.583s,PASSED
"click(findTestObject(""Course Manager/a_APPROVE""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:52,2020-08-05 09:09:52,0.552s,PASSED
acceptAlert(),Chrome 84.0.4147.105,,,2020-08-05 09:09:52,2020-08-05 09:09:52,0.024s,PASSED
"scrollToElement(findTestObject(""Course Manager/a_Tools""), 0)",Chrome 84.0.4147.105,,,2020-08-05 09:09:52,2020-08-05 09:09:54,1.107s,PASSED
"click(findTestObject(""Course Manager/a_Tools""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:54,2020-08-05 09:09:57,3.009s,PASSED
"click(findTestObject(""Course Manager/div_Course Manager""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:57,2020-08-05 09:09:59,2.022s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:59,2020-08-05 09:09:59,0.608s,PASSED
"click(findTestObject(""Course Manager/a_DUPLICATE""))",Chrome 84.0.4147.105,,,2020-08-05 09:09:59,2020-08-05 09:10:03,3.594s,PASSED
"selectOptionByValue(findTestObject(""Course Manager/select_Choose                              _822a55""), ""2"", true)",Chrome 84.0.4147.105,,,2020-08-05 09:10:03,2020-08-05 09:10:06,3.310s,PASSED
"click(findTestObject(""Course Manager/a_Follow-up Questions""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:06,2020-08-05 09:10:07,1.290s,PASSED
"click(findTestObject(""Course Manager/a_Finish""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:07,2020-08-05 09:10:09,1.602s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:09,2020-08-05 09:10:16,7.026s,PASSED
"scrollToElement(findTestObject(""Course Manager/button_DETAILS""), 0)",Chrome 84.0.4147.105,,,2020-08-05 09:10:16,2020-08-05 09:10:16,0.410s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:16,2020-08-05 09:10:17,0.553s,PASSED
"click(findTestObject(""Course Manager/a_ENROLLMENT""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:17,2020-08-05 09:10:21,4.319s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:21,2020-08-05 09:10:23,2.051s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:23,2020-08-05 09:10:24,0.567s,PASSED
"click(findTestObject(""Course Manager/a_CANCEL""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:24,2020-08-05 09:10:24,0.572s,PASSED
acceptAlert(),Chrome 84.0.4147.105,,,2020-08-05 09:10:24,2020-08-05 09:10:25,0.046s,PASSED
"setText(findTestObject(""Course Manager/textarea_Reason For Cancel_reason_cancel""), ""This is a test"")",Chrome 84.0.4147.105,,,2020-08-05 09:10:25,2020-08-05 09:10:26,1.678s,PASSED
"click(findTestObject(""Course Manager/button_Submit_Cancel""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:26,2020-08-05 09:10:27,0.605s,PASSED
"scrollToElement(findTestObject(""Object Repository/Course Manager/p_Cancelled""), 0)",Chrome 84.0.4147.105,,,2020-08-05 09:10:27,2020-08-05 09:10:27,0.676s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Course Manager/p_Cancelled""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:27,2020-08-05 09:10:29,1.534s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:29,2020-08-05 09:10:30,0.579s,PASSED
"click(findTestObject(""Course Manager/a_DELETE""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:30,2020-08-05 09:10:30,0.508s,PASSED
acceptAlert(),Chrome 84.0.4147.105,,,2020-08-05 09:10:30,2020-08-05 09:10:30,0.027s,PASSED
,,,,,,,
Test Cases/Course Manager/TC-008-CM-Re Opening Ended course,Chrome 84.0.4147.105,,,2020-08-05 09:10:30,2020-08-05 09:11:11,40.765s,PASSED
"scrollToElement(findTestObject(""Course Manager/button_DETAILS""), 0)",Chrome 84.0.4147.105,,,2020-08-05 09:10:31,2020-08-05 09:10:31,0.304s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:31,2020-08-05 09:10:33,1.671s,PASSED
"click(findTestObject(""Course Manager/a_MODIFY""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:33,2020-08-05 09:10:35,2.838s,PASSED
"click(findTestObject(""Course Manager/a_Schedule""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:35,2020-08-05 09:10:38,2.289s,PASSED
"click(findTestObject(""Course Manager/input__generate_start_date""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:38,2020-08-05 09:10:40,1.834s,PASSED
"click(findTestObject(""Course Manager/div_29""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:40,2020-08-05 09:10:40,0.779s,PASSED
"click(findTestObject(""Course Manager/input__generate_end_date""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:40,2020-08-05 09:10:41,0.895s,PASSED
"click(findTestObject(""Course Manager/div_1""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:41,2020-08-05 09:10:42,0.776s,PASSED
"click(findTestObject(""Course Manager/button_Schedule""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:42,2020-08-05 09:10:43,0.751s,PASSED
"verifyElementVisible(findTestObject(""Course Manager/p_Updating course  Georgia TAPP Program 202_e049af""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:43,2020-08-05 09:10:45,1.873s,PASSED
"click(findTestObject(""Course Manager/a_Deadlines""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:45,2020-08-05 09:10:46,1.007s,PASSED
"if (findTestObject(""Course Manager/label_Follow-up Completion date cannot be e_fd7ed2""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:46,2020-08-05 09:10:47,0.962s,PASSED
"click(findTestObject(""Course Manager/button_Completion Date""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:47,2020-08-05 09:10:47,0.888s,PASSED
"click(findTestObject(""Course Manager/div_2""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:47,2020-08-05 09:10:48,0.736s,PASSED
"click(findTestObject(""Course Manager/a_Follow-up Questions""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:48,2020-08-05 09:10:49,0.979s,PASSED
"click(findTestObject(""Course Manager/a_Finish""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:49,2020-08-05 09:10:51,1.681s,PASSED
"verifyElementVisible(findTestObject(""Course Manager/ul_Course updated successfully""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:51,2020-08-05 09:10:56,5.277s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:56,2020-08-05 09:10:58,2.231s,PASSED
"click(findTestObject(""Course Manager/a_Tools""))",Chrome 84.0.4147.105,,,2020-08-05 09:10:58,2020-08-05 09:11:00,1.988s,PASSED
"click(findTestObject(""Course Manager/div_Course Enrollments""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:00,2020-08-05 09:11:03,2.423s,PASSED
"click(findTestObject(""Course Manager/a_Open Roster""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:03,2020-08-05 09:11:05,2.345s,PASSED
"verifyElementVisible(findTestObject(""Course Manager/li_Roster""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:05,2020-08-05 09:11:05,0.373s,PASSED
"click(findTestObject(""Course Manager/a_Tools""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:05,2020-08-05 09:11:08,2.323s,PASSED
"click(findTestObject(""Course Manager/div_Course Manager""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:08,2020-08-05 09:11:10,2.300s,PASSED
"scrollToElement(findTestObject(""Course Manager/p_Open""), 0)",Chrome 84.0.4147.105,,,2020-08-05 09:11:10,2020-08-05 09:11:11,0.410s,PASSED
"verifyElementVisible(findTestObject(""Course Manager/p_Open""), STOP_ON_FAILURE)",Chrome 84.0.4147.105,,,2020-08-05 09:11:11,2020-08-05 09:11:11,0.380s,PASSED
,,,,,,,
Test Cases/Course Manager/TC-009-CM-Creating Course without payment,Chrome 84.0.4147.105,,,2020-08-05 09:11:11,2020-08-05 09:12:01,50.078s,FAILED
"click(findTestObject(""Course Manager/button_New""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:11,2020-08-05 09:11:14,3.030s,PASSED
"setText(findTestObject(""Course Manager/input__txtTitle""), ""Comp-101"")",Chrome 84.0.4147.105,,,2020-08-05 09:11:14,2020-08-05 09:11:15,1.096s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_Choose                              _822a55""), ""2"", true)",Chrome 84.0.4147.105,,,2020-08-05 09:11:15,2020-08-05 09:11:17,1.481s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_ChooseBlended Learning (OnlineFace-t_17004a""), ""175"", true)",Chrome 84.0.4147.105,,,2020-08-05 09:11:17,2020-08-05 09:11:19,1.721s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_Choose                              _ed4c48""), ""11"", true)",Chrome 84.0.4147.105,,,2020-08-05 09:11:19,2020-08-05 09:11:20,1.468s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:20,2020-08-05 09:11:21,0.803s,PASSED
delay(2),Chrome 84.0.4147.105,,,2020-08-05 09:11:21,2020-08-05 09:11:23,2.050s,PASSED
"test.fileUpload.uploadFile(findTestObject(""Course Manager/input_BROWSE_test""), ""C:\Users\Kim\Downloads\depositphotos_180736330-stock-illustration-logo-quality-assurance-qa-testing.jpg"")",Chrome 84.0.4147.105,,,2020-08-05 09:11:23,2020-08-05 09:11:24,1.362s,PASSED
"setText(findTestObject(""Course Manager/textarea_Course Desciption""), ""This is a test description"")",Chrome 84.0.4147.105,,,2020-08-05 09:11:24,2020-08-05 09:11:26,1.347s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:26,2020-08-05 09:11:27,0.849s,PASSED
delay(2),Chrome 84.0.4147.105,,,2020-08-05 09:11:27,2020-08-05 09:11:29,2.005s,PASSED
"click(findTestObject(""Course Manager/a_ Add Instructor""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:29,2020-08-05 09:11:33,3.954s,PASSED
"setText(findTestObject(""Course Manager/input__txtInstructor""), ""Lauro E"")",Chrome 84.0.4147.105,,,2020-08-05 09:11:33,2020-08-05 09:11:33,0.961s,PASSED
"click(findTestObject(""Course Manager/a_Lauro Eguia""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:33,2020-08-05 09:11:35,1.783s,PASSED
delay(3),Chrome 84.0.4147.105,,,2020-08-05 09:11:35,2020-08-05 09:11:38,3.003s,PASSED
"click(findTestObject(""Course Manager/button_Submit""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:38,2020-08-05 09:11:39,0.654s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:39,2020-08-05 09:11:41,1.733s,PASSED
"click(findTestObject(""Course Manager/select_Training Center""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:41,2020-08-05 09:11:42,1.313s,PASSED
"click(findTestObject(""Course Manager/Train_center_Value""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:42,2020-08-05 09:11:42,0.461s,PASSED
"click(findTestObject(""Course Manager/select_Room""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:42,2020-08-05 09:11:43,1.061s,PASSED
"click(findTestObject(""Course Manager/Room_Value""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:43,2020-08-05 09:11:44,0.524s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:44,2020-08-05 09:11:45,1.295s,PASSED
"click(findTestObject(""Course Manager/a_ Add Focus Area""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:45,2020-08-05 09:11:46,1.145s,PASSED
"click(findTestObject(""Course Manager/option_Certification""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:46,2020-08-05 09:11:47,0.627s,PASSED
"click(findTestObject(""Course Manager/button_Submit_FocusArea""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:47,2020-08-05 09:11:48,0.573s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:48,2020-08-05 09:11:49,1.573s,PASSED
"click(findTestObject(""Course Manager/select_TextBookProvided""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:49,2020-08-05 09:11:51,1.300s,PASSED
"click(findTestObject(""Course Manager/option_Yes""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:51,2020-08-05 09:11:51,0.475s,PASSED
"setText(findTestObject(""Course Manager/input_SD_custFiled_30""), ""1234512345"")",Chrome 84.0.4147.105,,,2020-08-05 09:11:51,2020-08-05 09:11:52,0.900s,PASSED
"click(findTestObject(""Course Manager/input_Migrated Course_custFiled_31""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:52,2020-08-05 09:11:53,0.618s,PASSED
"setText(findTestObject(""Course Manager/textarea_Learning Outcomes_custFiled_29""), ""This is a test from automation"")",Chrome 84.0.4147.105,,,2020-08-05 09:11:53,2020-08-05 09:11:54,1.425s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:54,2020-08-05 09:11:55,0.856s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:55,2020-08-05 09:11:57,2.498s,PASSED
"scrollToElement(findTestObject(""Course Manager/input_Seats Expire On_DTRsvSeat""), 0)",Chrome 84.0.4147.105,,,2020-08-05 09:11:57,2020-08-05 09:11:58,1.065s,PASSED
"click(findTestObject(""Course Manager/input_Seats Expire On_DTRsvSeat""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:58,2020-08-05 09:11:59,0.775s,PASSED
"click(findTestObject(""Course Manager/button_December_xdsoft_next (Limits)""))",Chrome 84.0.4147.105,,,2020-08-05 09:11:59,2020-08-05 09:12:00,0.777s,PASSED
"click(findTestObject(""Course Manager/div_31 (Expiry Date)""))",Chrome 84.0.4147.105,,,2020-08-05 09:12:00,2020-08-05 09:12:01,1.032s,FAILED
,,,,,,,
Test Cases/Course Manager/TC-010-CM-Creating Course without the ADA message,Chrome 84.0.4147.105,,,2020-08-05 09:12:01,2020-08-05 09:12:50,49.048s,FAILED
"click(findTestObject(""Course Manager/button_New""))",Chrome 84.0.4147.105,,,2020-08-05 09:12:01,2020-08-05 09:12:50,48.533s,FAILED
,,,,,,,
Test Cases/Course Manager/TC-011-CM-Creating Course with Payment,Chrome 84.0.4147.105,,,2020-08-05 09:12:50,2020-08-05 09:13:39,48.862s,FAILED
"click(findTestObject(""Course Manager/button_New""))",Chrome 84.0.4147.105,,,2020-08-05 09:12:50,2020-08-05 09:13:39,48.466s,FAILED
