Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Course Manager/input_Evaluation Completion""))",Chrome 84.0.4147.105,,,2020-07-31 15:15:22,2020-07-31 15:15:23,1.760s,PASSED
"click(findTestObject(""Course Manager/div_31 (August)""))",Chrome 84.0.4147.105,,,2020-07-31 15:15:23,2020-07-31 15:15:24,0.855s,PASSED
"click(findTestObject(""Course Manager/a_Follow-up Questions""))",Chrome 84.0.4147.105,,,2020-07-31 15:15:24,2020-07-31 15:15:25,1.070s,PASSED
"click(findTestObject(""Course Manager/a_Finish""))",Chrome 84.0.4147.105,,,2020-07-31 15:15:25,2020-07-31 15:15:27,1.676s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.105,,,2020-07-31 15:15:27,2020-07-31 15:15:35,8.096s,PASSED
"scrollToElement(findTestObject(""Course Manager/button_DETAILS""), 0)",Chrome 84.0.4147.105,,,2020-07-31 15:15:35,2020-07-31 15:15:35,0.425s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-07-31 15:15:35,2020-07-31 15:15:36,0.604s,PASSED
"click(findTestObject(""Course Manager/a_DENY""))",Chrome 84.0.4147.105,,,2020-07-31 15:15:36,2020-07-31 15:15:37,0.561s,PASSED
acceptAlert(),Chrome 84.0.4147.105,,,2020-07-31 15:15:37,2020-07-31 15:15:37,0.072s,PASSED
"setText(findTestObject(""Course Manager/textarea_Reason For Decline_reason""), ""This is a Test"")",Chrome 84.0.4147.105,,,2020-07-31 15:15:37,2020-07-31 15:15:38,1.113s,PASSED
"click(findTestObject(""Course Manager/button_Submit (Deny)""))",Chrome 84.0.4147.105,,,2020-07-31 15:15:38,2020-07-31 15:15:38,0.438s,PASSED
"scrollToElement(findTestObject(""Course Manager/p_Declined""), 0)",Chrome 84.0.4147.105,,,2020-07-31 15:15:38,2020-07-31 15:15:39,1.055s,PASSED
"verifyElementVisible(findTestObject(""Course Manager/p_Declined""))",Chrome 84.0.4147.105,,,2020-07-31 15:15:39,2020-07-31 15:15:41,1.501s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-07-31 15:15:41,2020-07-31 15:15:41,0.485s,PASSED
"click(findTestObject(""Course Manager/a_APPROVE""))",Chrome 84.0.4147.105,,,2020-07-31 15:15:41,2020-07-31 15:15:42,0.581s,PASSED
acceptAlert(),Chrome 84.0.4147.105,,,2020-07-31 15:15:42,2020-07-31 15:15:42,0.023s,PASSED
"scrollToElement(findTestObject(""Course Manager/a_Tools""), 0)",Chrome 84.0.4147.105,,,2020-07-31 15:15:42,2020-07-31 15:15:43,1.045s,PASSED
"click(findTestObject(""Course Manager/a_Tools""))",Chrome 84.0.4147.105,,,2020-07-31 15:15:43,2020-07-31 15:15:46,2.958s,PASSED
"click(findTestObject(""Course Manager/div_Course Manager""))",Chrome 84.0.4147.105,,,2020-07-31 15:15:46,2020-07-31 15:15:48,2.277s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-07-31 15:15:48,2020-07-31 15:15:49,0.528s,PASSED
"click(findTestObject(""Course Manager/a_DUPLICATE""))",Chrome 84.0.4147.105,,,2020-07-31 15:15:49,2020-07-31 15:15:53,4.492s,PASSED
"selectOptionByValue(findTestObject(""Course Manager/select_Choose                              _822a55""), ""2"", true)",Chrome 84.0.4147.105,,,2020-07-31 15:15:53,2020-07-31 15:15:56,3.127s,PASSED
"click(findTestObject(""Course Manager/a_Follow-up Questions""))",Chrome 84.0.4147.105,,,2020-07-31 15:15:56,2020-07-31 15:15:58,1.537s,PASSED
"click(findTestObject(""Course Manager/a_Finish""))",Chrome 84.0.4147.105,,,2020-07-31 15:15:58,2020-07-31 15:16:00,1.803s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:00,2020-07-31 15:16:08,8.726s,PASSED
"scrollToElement(findTestObject(""Course Manager/button_DETAILS""), 0)",Chrome 84.0.4147.105,,,2020-07-31 15:16:08,2020-07-31 15:16:09,0.442s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:09,2020-07-31 15:16:09,0.538s,PASSED
"click(findTestObject(""Course Manager/a_ENROLLMENT""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:09,2020-07-31 15:16:14,5.161s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:14,2020-07-31 15:16:17,2.442s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:17,2020-07-31 15:16:17,0.457s,PASSED
"click(findTestObject(""Course Manager/a_CANCEL""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:17,2020-07-31 15:16:18,0.441s,PASSED
acceptAlert(),Chrome 84.0.4147.105,,,2020-07-31 15:16:18,2020-07-31 15:16:18,0.024s,PASSED
"setText(findTestObject(""Course Manager/textarea_Reason For Cancel_reason_cancel""), ""This is a test"")",Chrome 84.0.4147.105,,,2020-07-31 15:16:18,2020-07-31 15:16:20,1.956s,PASSED
"click(findTestObject(""Course Manager/button_Submit_Cancel""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:20,2020-07-31 15:16:20,0.482s,PASSED
"scrollToElement(findTestObject(""Object Repository/Course Manager/p_Cancelled""), 0)",Chrome 84.0.4147.105,,,2020-07-31 15:16:20,2020-07-31 15:16:21,0.842s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Course Manager/p_Cancelled""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:21,2020-07-31 15:16:23,1.660s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:23,2020-07-31 15:16:23,0.394s,PASSED
"click(findTestObject(""Course Manager/a_DELETE""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:23,2020-07-31 15:16:24,0.473s,PASSED
acceptAlert(),Chrome 84.0.4147.105,,,2020-07-31 15:16:24,2020-07-31 15:16:24,0.025s,PASSED
,,,,,,,
Test Cases/Course Manager/TC-008-CM-Re Opening Ended course,Chrome 84.0.4147.105,,,2020-07-31 15:16:24,2020-07-31 15:17:06,42.103s,PASSED
"scrollToElement(findTestObject(""Course Manager/button_DETAILS""), 0)",Chrome 84.0.4147.105,,,2020-07-31 15:16:24,2020-07-31 15:16:25,0.670s,PASSED
"click(findTestObject(""Course Manager/button_DETAILS""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:25,2020-07-31 15:16:27,1.814s,PASSED
"click(findTestObject(""Course Manager/a_MODIFY""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:27,2020-07-31 15:16:30,3.773s,PASSED
"click(findTestObject(""Course Manager/a_Schedule""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:30,2020-07-31 15:16:33,2.669s,PASSED
"click(findTestObject(""Course Manager/input__generate_start_date""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:33,2020-07-31 15:16:35,1.975s,PASSED
"click(findTestObject(""Course Manager/div_29""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:35,2020-07-31 15:16:36,0.781s,PASSED
"click(findTestObject(""Course Manager/input__generate_end_date""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:36,2020-07-31 15:16:37,0.718s,PASSED
"click(findTestObject(""Course Manager/div_1""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:37,2020-07-31 15:16:37,0.725s,PASSED
"click(findTestObject(""Course Manager/button_Schedule""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:37,2020-07-31 15:16:38,0.935s,PASSED
"verifyElementVisible(findTestObject(""Course Manager/p_Updating course  Georgia TAPP Program 202_e049af""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:38,2020-07-31 15:16:40,1.786s,PASSED
"click(findTestObject(""Course Manager/a_Deadlines""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:40,2020-07-31 15:16:41,0.747s,PASSED
"if (findTestObject(""Course Manager/label_Follow-up Completion date cannot be e_fd7ed2""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:41,2020-07-31 15:16:42,0.997s,PASSED
"click(findTestObject(""Course Manager/button_Completion Date""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:42,2020-07-31 15:16:42,0.683s,PASSED
"click(findTestObject(""Course Manager/div_2""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:42,2020-07-31 15:16:43,0.719s,PASSED
"click(findTestObject(""Course Manager/a_Follow-up Questions""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:43,2020-07-31 15:16:44,0.961s,PASSED
"click(findTestObject(""Course Manager/a_Finish""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:44,2020-07-31 15:16:46,1.524s,PASSED
"verifyElementVisible(findTestObject(""Course Manager/ul_Course updated successfully""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:46,2020-07-31 15:16:51,5.448s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:51,2020-07-31 15:16:54,2.579s,PASSED
"click(findTestObject(""Course Manager/a_Tools""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:54,2020-07-31 15:16:56,2.065s,PASSED
"click(findTestObject(""Course Manager/div_Course Enrollments""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:56,2020-07-31 15:16:58,2.084s,PASSED
"click(findTestObject(""Course Manager/a_Open Roster""))",Chrome 84.0.4147.105,,,2020-07-31 15:16:58,2020-07-31 15:17:00,2.284s,PASSED
"verifyElementVisible(findTestObject(""Course Manager/li_Roster""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:00,2020-07-31 15:17:01,0.578s,PASSED
"click(findTestObject(""Course Manager/a_Tools""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:01,2020-07-31 15:17:03,1.836s,PASSED
"click(findTestObject(""Course Manager/div_Course Manager""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:03,2020-07-31 15:17:05,2.543s,PASSED
"scrollToElement(findTestObject(""Course Manager/p_Open""), 0)",Chrome 84.0.4147.105,,,2020-07-31 15:17:05,2020-07-31 15:17:05,0.355s,PASSED
"verifyElementVisible(findTestObject(""Course Manager/p_Open""), STOP_ON_FAILURE)",Chrome 84.0.4147.105,,,2020-07-31 15:17:05,2020-07-31 15:17:06,0.400s,PASSED
,,,,,,,
Test Cases/Course Manager/TC-009-CM-Creating Course without payment,Chrome 84.0.4147.105,,,2020-07-31 15:17:06,2020-07-31 15:18:43,1m - 37.467s,PASSED
"click(findTestObject(""Course Manager/button_New""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:06,2020-07-31 15:17:09,2.854s,PASSED
"setText(findTestObject(""Course Manager/input__txtTitle""), ""Comp-101"")",Chrome 84.0.4147.105,,,2020-07-31 15:17:09,2020-07-31 15:17:10,0.985s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_Choose                              _822a55""), ""2"", true)",Chrome 84.0.4147.105,,,2020-07-31 15:17:10,2020-07-31 15:17:12,1.697s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_ChooseBlended Learning (OnlineFace-t_17004a""), ""175"", true)",Chrome 84.0.4147.105,,,2020-07-31 15:17:12,2020-07-31 15:17:14,2.398s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_Choose                              _ed4c48""), ""11"", true)",Chrome 84.0.4147.105,,,2020-07-31 15:17:14,2020-07-31 15:17:16,1.380s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:16,2020-07-31 15:17:16,0.786s,PASSED
delay(2),Chrome 84.0.4147.105,,,2020-07-31 15:17:16,2020-07-31 15:17:18,2.041s,PASSED
"test.fileUpload.uploadFile(findTestObject(""Course Manager/input_BROWSE_test""), ""C:\Users\Kim\Downloads\depositphotos_180736330-stock-illustration-logo-quality-assurance-qa-testing.jpg"")",Chrome 84.0.4147.105,,,2020-07-31 15:17:18,2020-07-31 15:17:19,0.928s,PASSED
"setText(findTestObject(""Course Manager/textarea_Course Desciption""), ""This is a test description"")",Chrome 84.0.4147.105,,,2020-07-31 15:17:19,2020-07-31 15:17:21,1.848s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:21,2020-07-31 15:17:22,0.841s,PASSED
delay(2),Chrome 84.0.4147.105,,,2020-07-31 15:17:22,2020-07-31 15:17:24,2.006s,PASSED
"click(findTestObject(""Course Manager/a_ Add Instructor""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:24,2020-07-31 15:17:29,4.445s,PASSED
"setText(findTestObject(""Course Manager/input__txtInstructor""), ""Lauro E"")",Chrome 84.0.4147.105,,,2020-07-31 15:17:29,2020-07-31 15:17:30,1.011s,PASSED
"click(findTestObject(""Course Manager/a_Lauro Eguia""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:30,2020-07-31 15:17:31,1.425s,PASSED
delay(3),Chrome 84.0.4147.105,,,2020-07-31 15:17:31,2020-07-31 15:17:34,3.004s,PASSED
"click(findTestObject(""Course Manager/button_Submit""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:34,2020-07-31 15:17:35,0.702s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:35,2020-07-31 15:17:37,1.859s,PASSED
"click(findTestObject(""Course Manager/select_Training Center""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:37,2020-07-31 15:17:38,1.127s,PASSED
"click(findTestObject(""Course Manager/Train_center_Value""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:38,2020-07-31 15:17:38,0.447s,PASSED
"click(findTestObject(""Course Manager/select_Room""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:38,2020-07-31 15:17:39,1.167s,PASSED
"click(findTestObject(""Course Manager/Room_Value""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:39,2020-07-31 15:17:40,0.517s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:40,2020-07-31 15:17:41,0.955s,PASSED
"click(findTestObject(""Course Manager/a_ Add Focus Area""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:41,2020-07-31 15:17:42,1.317s,PASSED
"click(findTestObject(""Course Manager/option_Certification""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:42,2020-07-31 15:17:43,0.622s,PASSED
"click(findTestObject(""Course Manager/button_Submit_FocusArea""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:43,2020-07-31 15:17:43,0.404s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:43,2020-07-31 15:17:45,1.714s,PASSED
"click(findTestObject(""Course Manager/select_TextBookProvided""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:45,2020-07-31 15:17:46,1.264s,PASSED
"click(findTestObject(""Course Manager/option_Yes""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:46,2020-07-31 15:17:46,0.418s,PASSED
"setText(findTestObject(""Course Manager/input_SD_custFiled_30""), ""1234512345"")",Chrome 84.0.4147.105,,,2020-07-31 15:17:47,2020-07-31 15:17:48,1.146s,PASSED
"click(findTestObject(""Course Manager/input_Migrated Course_custFiled_31""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:48,2020-07-31 15:17:48,0.483s,PASSED
"setText(findTestObject(""Course Manager/textarea_Learning Outcomes_custFiled_29""), ""This is a test from automation"")",Chrome 84.0.4147.105,,,2020-07-31 15:17:48,2020-07-31 15:17:49,0.919s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:49,2020-07-31 15:17:50,0.774s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:50,2020-07-31 15:17:51,1.395s,PASSED
"scrollToElement(findTestObject(""Course Manager/input_Seats Expire On_DTRsvSeat""), 0)",Chrome 84.0.4147.105,,,2020-07-31 15:17:51,2020-07-31 15:17:52,1.091s,PASSED
"click(findTestObject(""Course Manager/input_Seats Expire On_DTRsvSeat""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:52,2020-07-31 15:17:53,0.681s,PASSED
"click(findTestObject(""Course Manager/button_December_xdsoft_next (Limits)""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:53,2020-07-31 15:17:54,0.817s,PASSED
"click(findTestObject(""Course Manager/div_31 (Expiry Date)""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:54,2020-07-31 15:17:55,0.734s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:55,2020-07-31 15:17:56,1.137s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:56,2020-07-31 15:17:58,1.825s,PASSED
"click(findTestObject(""Course Manager/input__generate_start_date""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:58,2020-07-31 15:17:59,1.255s,PASSED
"click(findTestObject(""Course Manager/button_December_xdsoft_next""))",Chrome 84.0.4147.105,,,2020-07-31 15:17:59,2020-07-31 15:18:00,0.748s,PASSED
"click(findTestObject(""Course Manager/div_1 (Sched Start Date)""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:00,2020-07-31 15:18:00,0.796s,PASSED
"click(findTestObject(""Course Manager/input__generate_end_date""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:00,2020-07-31 15:18:01,0.864s,PASSED
"click(findTestObject(""Course Manager/button_December_xdsoft_next (End Date)""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:01,2020-07-31 15:18:02,0.741s,PASSED
"click(findTestObject(""Course Manager/div_31 (Sched End Date)""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:02,2020-07-31 15:18:03,0.627s,PASSED
"click(findTestObject(""Course Manager/button_Schedule""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:03,2020-07-31 15:18:03,0.770s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:03,2020-07-31 15:18:06,2.328s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:06,2020-07-31 15:18:07,1.665s,PASSED
"click(findTestObject(""Course Manager/a_ Add Restriction""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:07,2020-07-31 15:18:09,1.280s,PASSED
"setText(findTestObject(""Course Manager/input__txtClassEnrollGroupName""), ""TEST"")",Chrome 84.0.4147.105,,,2020-07-31 15:18:09,2020-07-31 15:18:10,1.074s,PASSED
"click(findTestObject(""Course Manager/option_a_GG test""), STOP_ON_FAILURE)",Chrome 84.0.4147.105,,,2020-07-31 15:18:10,2020-07-31 15:18:11,1.441s,PASSED
"setText(findTestObject(""Course Manager/input__ClassEnrollGroupLimit""), ""10"")",Chrome 84.0.4147.105,,,2020-07-31 15:18:11,2020-07-31 15:18:12,1.165s,PASSED
"click(findTestObject(""Course Manager/input_Remove Limit After_dtExpiryDate""), STOP_ON_FAILURE)",Chrome 84.0.4147.105,,,2020-07-31 15:18:12,2020-07-31 15:18:13,0.560s,PASSED
"click(findTestObject(""Course Manager/div_30""), STOP_ON_FAILURE)",Chrome 84.0.4147.105,,,2020-07-31 15:18:13,2020-07-31 15:18:13,0.662s,PASSED
"click(findTestObject(""Course Manager/button_Submit (Restriction)""), STOP_ON_FAILURE)",Chrome 84.0.4147.105,,,2020-07-31 15:18:13,2020-07-31 15:18:14,0.737s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:14,2020-07-31 15:18:16,1.770s,PASSED
"click(findTestObject(""Course Manager/a_ Target Audience""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:16,2020-07-31 15:18:17,1.161s,PASSED
"click(findTestObject(""Course Manager/option_Paraprofessionals""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:17,2020-07-31 15:18:18,0.591s,PASSED
"click(findTestObject(""Course Manager/button_Submit (Target Audience)""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:18,2020-07-31 15:18:18,0.396s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:18,2020-07-31 15:18:20,1.597s,PASSED
"click(findTestObject(""Course Manager/a_ Rubric""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:20,2020-07-31 15:18:21,1.386s,PASSED
"click(findTestObject(""Course Manager/select_Rubric""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:21,2020-07-31 15:18:22,0.549s,PASSED
"click(findTestObject(""Course Manager/option_Admin""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:22,2020-07-31 15:18:22,0.453s,PASSED
"click(findTestObject(""Course Manager/select_Domain""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:22,2020-07-31 15:18:24,1.498s,PASSED
"click(findTestObject(""Course Manager/option_Planning""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:24,2020-07-31 15:18:24,0.526s,PASSED
"click(findTestObject(""Course Manager/option_sample""), STOP_ON_FAILURE)",Chrome 84.0.4147.105,,,2020-07-31 15:18:24,2020-07-31 15:18:25,1.184s,PASSED
"click(findTestObject(""Course Manager/button_Submit (Rubric)""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:25,2020-07-31 15:18:26,0.655s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:26,2020-07-31 15:18:29,3.190s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:29,2020-07-31 15:18:32,2.470s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:32,2020-07-31 15:18:33,1.500s,PASSED
"click(findTestObject(""Course Manager/a_Finish""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:33,2020-07-31 15:18:34,1.161s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:34,2020-07-31 15:18:43,8.952s,PASSED
,,,,,,,
Test Cases/Course Manager/TC-010-CM-Creating Course without the ADA message,Chrome 84.0.4147.105,,,2020-07-31 15:18:43,2020-07-31 15:20:41,1m - 58.019s,PASSED
"click(findTestObject(""Course Manager/button_New""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:44,2020-07-31 15:18:47,2.778s,PASSED
"click(findTestObject(""Course Manager/select_Category""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:47,2020-07-31 15:18:47,0.593s,PASSED
"verifyElementVisible(findTestObject(""Course Manager/option_Learning Plan""))",Chrome 84.0.4147.105,,,2020-07-31 15:18:47,2020-07-31 15:18:48,0.423s,PASSED
